,recall,precision,pf,pci_20,ifa,wins
autowikibrowser.csv,0.64,0.67,0.29,0.37,1.0,14
enzo.csv,0.85,0.42,0.85,0.42,6.0,1
hydrogen.csv,1.0,0.45,1.0,0.42,1.0,2
keyczar.csv,0.14,0.32,0.16,0.86,3.0,6
lphant.csv,0.78,0.6,0.46,0.39,2.0,11
lsb.csv,0.67,0.57,0.39,0.5,2.0,12
maya-work-in-progress.csv,0.87,0.54,0.66,0.37,1.0,5
mcore3d.csv,0.56,0.6,0.18,0.54,1.0,15
mscore.csv,0.82,0.53,0.65,0.42,4.0,4
natpad.csv,0.71,0.58,0.51,0.48,1.0,10
rocrail.csv,0.62,0.7,0.24,0.47,2.0,16
salasaga.csv,0.79,0.56,0.56,0.43,1.0,8
virtuoso.csv,0.97,0.48,0.94,0.43,1.0,3
xemeiah.csv,0.62,0.61,0.45,0.54,1.0,13
xined.csv,0.0,0.0,0.0,0.0,126.0,0
xtreemfs.csv,0.81,0.52,0.57,0.44,1.0,7
yield.csv,0.86,0.55,0.56,0.39,2.0,9
