,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.69,0.7,0.68,0.49,0.95,0.67,0.58
amateur-scrolls.csv,0.35,0.07,0.52,0.0,0.65,0.0,0.31
arcallians.csv,0.77,0.73,0.78,0.49,1.0,0.75,0.63
gebr.csv,0.99,1.0,1.0,0.65,1.0,0.78,0.98
jfreereport.csv,0.43,0.18,0.2,0.14,0.65,0.31,0.14
kml.csv,0.99,1.0,0.98,0.57,1.0,0.75,0.94
multitude.csv,0.76,0.45,0.78,0.8,0.95,0.81,0.68
