,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.55,0.38,0.3,0.21,0.76,0.36,0.46
amateur-scrolls.csv,0.46,0.0,0.32,0.0,0.26,0.0,0.2
arcallians.csv,0.63,0.28,0.46,0.18,0.78,0.26,0.49
gebr.csv,0.98,1.0,1.0,0.13,0.98,0.44,0.8
jfreereport.csv,0.19,0.05,0.04,0.0,0.28,0.03,0.02
kml.csv,0.98,1.0,0.98,0.03,0.89,0.21,0.85
multitude.csv,0.58,0.15,0.68,0.34,0.59,0.69,0.29
