,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.36,0.51,0.57,0.53,0.65,0.76,0.41,0.69
cornerstone.csv,0.37,0.37,0.09,0.7,0.42,0.2,0.72,0.59
frogatto.csv,0.58,0.47,0.63,0.66,0.42,0.0,0.64,0.42
novembre.csv,0.37,0.68,0.56,0.53,0.29,0.48,0.5,0.54
ns-3.csv,0.67,0.36,0.6,0.59,0.56,0.49,0.61,0.53
open-beos.csv,0.51,0.62,0.65,0.43,0.62,0.74,0.61,0.7
planeshift.csv,0.55,0.71,0.6,0.55,0.71,0.46,0.54,0.56
sbml.csv,0.6,0.4,0.71,0.69,0.65,0.71,0.69,0.7
