,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.45,0.52,0.65,0.56,0.72
encog-java.csv,0.75,0.1,0.04,0.3,0.24
h2database.csv,0.61,0.71,0.11,0.67,0.24
jaql.csv,0.71,0.38,0.39,0.65,0.62
raven-monitoring.csv,0.37,0.51,0.6,0.42,0.14
