,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.81,0.65,0.0,0.8,0.75,0.67,0.66,0.7,0.8,0.36,0.42,0.12,0.4,0.41,1.0,0.13,1.0,0.33,0.8,0.92
alleg.csv,0.39,0.31,0.34,0.53,0.25,0.92,0.51,0.43,0.22,0.16,0.11,0.22,0.06,0.5,0.9,0.14,0.95,0.79,0.59,0.68
biodwh.csv,0.5,0.4,0.29,0.64,0.33,0.61,0.62,0.55,0.27,0.14,0.5,0.21,0.12,0.6,0.68,1.0,1.0,0.79,0.65,0.79
factor.csv,0.84,0.57,0.0,0.66,0.3,0.59,0.66,0.78,0.35,0.3,0.29,0.25,0.17,0.5,0.68,0.25,0.91,0.98,0.6,1.0
iaml.csv,0.49,0.33,0.3,0.64,0.26,0.71,0.98,0.51,0.2,0.21,0.13,0.2,0.04,0.45,0.77,0.15,0.97,0.65,0.48,0.37
icescrum.csv,0.72,0.54,0.75,0.66,0.33,0.71,0.69,0.67,0.26,0.36,0.18,0.22,0.18,1.0,0.77,0.29,0.99,0.67,0.49,0.82
jbasic.csv,0.6,0.45,0.0,0.92,0.43,0.73,0.69,0.53,0.24,0.16,0.12,0.08,0.15,0.44,1.0,0.24,0.96,0.67,0.42,0.5
jcache.csv,0.43,0.27,0.5,0.6,0.23,0.62,0.55,0.66,0.24,0.22,0.1,0.19,0.14,0.37,0.86,0.17,0.96,0.3,0.4,1.0
ktc.csv,0.99,0.65,0.12,0.67,0.25,0.65,0.6,0.59,0.33,0.29,0.24,0.3,0.11,0.67,0.69,0.2,1.0,0.38,0.65,0.75
moast.csv,0.41,0.3,0.0,0.44,0.15,0.68,0.76,0.5,0.47,0.15,0.0,0.22,0.33,0.57,1.0,0.3,0.93,1.0,0.5,0.73
natpad.csv,0.62,0.45,0.3,0.72,0.26,0.73,0.61,0.55,0.25,0.27,0.21,0.21,0.06,0.4,0.92,0.16,0.95,0.76,1.0,0.8
nebuladevice.csv,0.69,0.61,0.31,0.26,0.0,0.66,0.56,0.43,0.33,0.25,0.5,1.0,0.11,0.33,0.36,0.25,1.0,0.5,0.28,0.5
nosleepsoftware.csv,0.55,0.36,1.0,0.65,0.0,0.81,0.49,0.67,0.24,0.0,0.2,0.29,0.0,0.14,0.29,0.19,1.0,0.57,0.48,1.0
pixel-commandos.csv,0.89,0.7,0.0,0.92,0.29,0.61,0.64,1.0,0.5,0.25,0.67,0.2,1.0,1.0,0.9,0.12,1.0,0.8,0.72,1.0
riff-evolve.csv,0.59,0.45,0.44,0.66,0.19,0.69,0.54,1.0,0.27,0.22,0.22,0.24,0.11,0.44,0.9,0.2,0.97,0.63,0.51,0.77
rosegarden.csv,0.78,0.98,0.35,0.68,0.29,0.65,0.51,0.75,0.2,0.32,0.21,0.22,0.09,0.44,0.49,0.2,0.95,0.64,0.46,0.33
smarttag.csv,0.47,0.41,0.0,0.7,1.0,0.62,0.63,0.6,0.14,0.35,0.0,0.11,0.0,0.61,0.77,0.15,0.93,0.77,0.63,0.67
wxcode.csv,0.88,0.79,1.0,0.73,1.0,0.73,0.4,1.0,0.1,0.14,1.0,0.33,0.17,0.71,0.5,0.2,1.0,0.75,0.78,1.0
xined.csv,0.72,0.53,0.67,0.49,0.28,0.63,0.61,0.48,0.28,1.0,0.17,0.21,0.25,0.41,0.88,0.17,0.95,0.68,0.46,0.22
zemljanka.csv,0.47,0.29,0.25,0.5,0.23,0.61,0.57,0.5,0.18,0.19,0.06,0.17,0.05,0.35,0.9,0.16,1.0,0.64,0.4,0.46
