,campsoft.csv,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,sevenupdate.csv,freenet.csv,qlc.csv,officefloor.csv,botsnscouts.csv,google-caja.csv,yarp0.csv,kindb.csv,repositorium.csv,poormans.csv,illumination.csv,hibernate.csv,geogebra.csv
botsnscouts.csv,50.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,6.0,0.0,3.0,12.0,0.0,6.0,0.0
fbmanager.csv,104.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,1.0,2.0,2.0,6.0,9.0,0.0,2.0,3.0
freenet.csv,58.0,3.0,2.0,1.0,0.0,0.0,1.0,6.0,323.0,5.0,4.0,3.0,2.0,3.0,31.0,8.0,11.0,7.0
geogebra.csv,104.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,7.0,2.0,17.0,0.0,7.0,1.0,8.0
google-caja.csv,69.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,268.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,24.0,1.0
hibernate.csv,49.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,439.0,1.0,0.0,2.0,2.0,6.0,18.0,2.0,10.0,1.0
illumination.csv,71.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,1376.0,6.0,1.0,3.0,49.0,96.0,41.0,1.0,561.0,395.0
kindb.csv,61.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,325.0,2.0,0.0,11.0,0.0,7.0,38.0,1.0,8.0,10.0
officefloor.csv,30.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0
paintown.csv,76.0,0.0,2.0,1.0,0.0,0.0,2.0,17.0,323.0,6.0,1.0,0.0,2.0,2.0,41.0,7.0,13.0,9.0
poormans.csv,104.0,2.0,3.0,64.0,1.0,0.0,0.0,132.0,13.0,1.0,0.0,4.0,49.0,96.0,0.0,3.0,1.0,0.0
qlc.csv,104.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,65.0,4.0,0.0,4.0,0.0,13.0,8.0,4.0,3.0,19.0
repositorium.csv,104.0,2.0,2.0,1.0,2.0,0.0,2.0,14.0,31.0,53.0,4.0,3.0,49.0,2.0,17.0,3.0,0.0,3.0
sevenupdate.csv,81.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,323.0,5.0,1.0,3.0,7.0,3.0,41.0,9.0,13.0,9.0
sqlpower-library.csv,32.0,3.0,0.0,2.0,0.0,0.0,3.0,4.0,270.0,5.0,1.0,3.0,1.0,4.0,27.0,5.0,6.0,5.0
triplea.csv,75.0,8.0,1.0,2.0,0.0,0.0,6.0,24.0,233.0,6.0,0.0,6.0,1.0,27.0,33.0,4.0,3.0,3.0
yarp0.csv,56.0,0.0,1.0,3.0,0.0,0.0,3.0,18.0,216.0,2.0,2.0,0.0,0.0,1.0,24.0,7.0,28.0,30.0
