,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.16,0.15,0.1,0.0,0.02,0.21
foursquared.csv,0.09,0.06,0.16,0.15,0.0,0.15
ifmo-game-1.csv,0.23,0.08,0.21,0.13,0.14,0.32
micomt.csv,0.77,0.55,0.72,0.98,0.14,0.85
voms.csv,0.39,0.18,0.9,0.28,0.05,0.75
