,f1,g,recall,precision,pf,wins
clamav.csv,0.63,0.65,0.75,0.56,0.5,13
cornerstone.csv,0.31,0.31,0.27,0.67,0.12,2
esmf.csv,0.47,0.55,0.58,0.47,0.46,3
frogatto.csv,0.64,0.63,0.87,0.5,0.6,11
gretl.csv,0.57,0.61,0.72,0.54,0.53,10
kindb.csv,0.57,0.62,0.74,0.58,0.44,12
libtorrent.csv,0.57,0.57,0.85,0.52,0.65,8
mia.csv,0.34,0.33,0.29,0.46,0.27,1
open-beos.csv,0.5,0.54,0.51,0.58,0.3,7
pidgin.csv,0.58,0.51,0.5,0.52,0.37,5
quantlib.csv,0.38,0.0,0.67,0.36,0.31,0
riff-evolve.csv,0.51,0.58,0.55,0.7,0.18,14
tokratan.csv,0.51,0.56,0.6,0.57,0.38,9
upp-mirror.csv,0.46,0.5,0.44,0.64,0.22,6
wxcrp.csv,0.55,0.52,0.79,0.51,0.67,4
