,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.67,0.25,0.19,0.0,0.0,0.1,0.05
aztec.csv,0.16,0.67,0.17,0.49,0.41,0.83,0.3,0.15
jbpm.csv,0.0,0.74,0.79,0.11,0.0,0.0,0.1,0.03
mediate.csv,0.17,0.15,0.85,0.78,0.74,0.0,0.6,0.2
mycila.csv,1.0,1.0,0.46,0.38,0.36,1.0,0.8,0.7
neodatis-odb.csv,0.35,0.19,0.87,0.7,0.69,0.08,0.5,0.41
nsis.csv,0.7,0.48,0.88,0.54,1.0,0.08,0.9,0.9
rodin-b-sharp.csv,0.47,0.0,0.02,0.0,0.23,0.67,0.1,0.82
