,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.71,0.05,0.66,0.87,0.84,0.8,0.93
libtorrent.csv,0.72,0.67,0.8,0.7,0.94,0.06,0.86
mcmc-jags.csv,0.47,0.9,0.74,0.0,0.57,0.54,0.84
nebuladevice.csv,0.9,0.87,0.93,0.93,0.87,0.84,0.07
olap-navigator.csv,0.0,0.79,0.67,0.49,0.66,0.62,0.68
pidgin.csv,0.49,0.7,0.68,0.65,0.02,0.51,0.74
sepgsql.csv,0.94,1.01,0.07,0.93,0.88,1.0,1.0
