,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.0,0.0,68.0,0.0,2.0,0.0,1.0
libtorrent.csv,0.0,0.0,15.0,0.0,1.0,0.0,3.0
mcmc-jags.csv,0.0,0.0,54.0,0.0,0.0,0.0,0.0
nebuladevice.csv,3.0,2.0,7.0,1.0,0.0,0.0,0.0
olap-navigator.csv,0.0,0.0,0.0,0.0,0.0,0.0,11.0
pidgin.csv,0.0,0.0,38.0,5.0,0.0,0.0,0.0
sepgsql.csv,0.0,51.0,0.0,0.0,1.0,114.0,85.0
