,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,10.0,2.0,0.0,0.0,93.0,1.0,0.0
elvishrayrenderer.csv,2.0,0.0,0.0,0.0,9.0,3.0,0.0
graphmak.csv,0.0,0.0,0.0,0.0,11.0,5.0,0.0
hazelcast.csv,3.0,6.0,0.0,2.0,2.0,18.0,0.0
jrdf.csv,1.0,1.0,1.0,0.0,93.0,0.0,1.0
pdfedit.csv,3.0,0.0,1.0,1.0,6.0,1.0,0.0
tart.csv,70.0,85.0,64.0,3.0,0.0,73.0,51.0
