,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.16,0.16,0.38,1.0,0.0,0.2,0.29
elvishrayrenderer.csv,0.72,0.72,0.69,0.42,0.8,0.87,0.94
graphmak.csv,0.88,0.12,0.2,0.04,0.4,0.07,0.21
hazelcast.csv,1.0,0.84,1.0,0.82,1.0,0.93,0.74
jrdf.csv,0.52,0.28,0.42,0.13,0.0,0.87,0.29
pdfedit.csv,0.52,0.98,0.44,0.13,0.8,0.2,0.53
tart.csv,0.0,0.0,0.0,0.11,0.8,0.0,0.0
