,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.19,0.19,0.42,0.99,0.0,0.23,0.32
elvishrayrenderer.csv,0.55,0.62,0.69,0.44,0.69,0.68,0.95
graphmak.csv,0.9,0.15,0.24,0.05,0.44,0.09,0.25
hazelcast.csv,0.27,0.5,1.0,0.53,0.62,0.27,0.63
jrdf.csv,0.55,0.32,0.47,0.16,0.0,0.89,0.33
pdfedit.csv,0.52,0.98,0.49,0.16,0.71,0.23,0.56
tart.csv,0.0,0.0,0.0,0.13,0.83,0.0,0.0
