,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.0,0.56,0.24,0.19,0.38,0.64,0.45,0.54
apolloplayer.csv,0.31,0.0,0.39,0.05,0.62,0.56,0.13,0.21
k3d.csv,0.12,0.18,0.02,0.24,0.12,0.0,0.0,0.13
kowari.csv,0.18,0.2,0.15,0.22,0.12,0.3,0.0,0.23
redshell.csv,0.8,1.0,0.84,1.0,0.12,0.76,0.73,0.58
rtb-team.csv,0.36,0.35,0.4,0.0,0.62,0.35,0.51,0.36
xreal.csv,0.0,0.04,0.01,0.0,0.0,0.02,0.03,0.0
