,lazarus-ccr.csv,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,migen.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,mvnforum.csv,jasperreports.csv,bwapi.csv,irplus.csv,nebuladevice.csv,javaprofiler.csv,exl.csv
bwapi.csv,0.0,2.0,3.0,18.0,52.0,0.0,0.0,3.0,5.0,10.0,0.0,25.0,0.0,177.0,0.0,0.0,5.0,1.0,0.0
co-ode-owl-plugins.csv,1.0,0.0,2.0,101.0,10.0,0.0,2.0,2.0,1.0,0.0,8.0,14.0,1.0,16.0,0.0,3.0,85.0,110.0,0.0
exl.csv,1.0,0.0,6.0,18.0,23.0,1.0,5.0,1.0,8.0,1.0,2.0,37.0,12.0,13.0,0.0,0.0,3.0,1.0,0.0
firebreath.csv,5.0,0.0,4.0,5.0,48.0,1.0,5.0,0.0,1.0,7.0,9.0,21.0,1.0,243.0,1.0,0.0,5.0,0.0,0.0
irplus.csv,3.0,1.0,5.0,11.0,41.0,1.0,2.0,4.0,1.0,4.0,2.0,25.0,9.0,105.0,0.0,0.0,1.0,1.0,0.0
jasperreports.csv,51.0,0.0,65.0,101.0,0.0,0.0,0.0,155.0,72.0,109.0,0.0,138.0,61.0,0.0,0.0,68.0,0.0,0.0,53.0
javaprofiler.csv,3.0,7.0,3.0,24.0,23.0,0.0,1.0,6.0,1.0,7.0,0.0,41.0,2.0,22.0,1.0,0.0,1.0,0.0,0.0
konversation.csv,0.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,72.0,109.0,0.0,138.0,61.0,2.0,0.0,0.0,2.0,0.0,0.0
lazarus-ccr.csv,0.0,2.0,65.0,7.0,58.0,1.0,3.0,3.0,5.0,1.0,1.0,22.0,1.0,124.0,0.0,2.0,2.0,0.0,0.0
linuxsh.csv,0.0,0.0,0.0,8.0,1.0,3.0,1.0,2.0,72.0,7.0,0.0,4.0,2.0,94.0,2.0,4.0,85.0,1.0,1.0
migen.csv,0.0,1.0,2.0,6.0,15.0,0.0,0.0,2.0,0.0,25.0,12.0,10.0,0.0,68.0,0.0,9.0,12.0,0.0,0.0
moviesandbox.csv,0.0,1.0,4.0,22.0,23.0,0.0,1.0,6.0,12.0,0.0,0.0,5.0,1.0,41.0,0.0,0.0,16.0,1.0,2.0
mvnforum.csv,2.0,1.0,3.0,101.0,5.0,1.0,3.0,4.0,72.0,109.0,1.0,6.0,0.0,57.0,1.0,0.0,85.0,0.0,0.0
nebuladevice.csv,2.0,0.0,7.0,7.0,8.0,1.0,0.0,4.0,6.0,13.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0
ontomorphtab.csv,1.0,0.0,10.0,19.0,16.0,0.0,4.0,3.0,6.0,0.0,0.0,19.0,0.0,136.0,2.0,0.0,0.0,0.0,1.0
opengs.csv,1.0,2.0,7.0,101.0,3.0,0.0,1.0,4.0,72.0,1.0,0.0,24.0,4.0,107.0,0.0,0.0,85.0,0.0,0.0
scite-ru.csv,5.0,1.0,65.0,20.0,35.0,1.0,2.0,5.0,0.0,13.0,2.0,22.0,1.0,173.0,0.0,0.0,2.0,0.0,0.0
tokratan.csv,0.0,55.0,65.0,0.0,4.0,0.0,0.0,1.0,3.0,109.0,3.0,0.0,61.0,502.0,0.0,2.0,2.0,0.0,53.0
xuggle.csv,3.0,1.0,1.0,8.0,0.0,0.0,2.0,5.0,10.0,10.0,2.0,22.0,1.0,181.0,0.0,0.0,1.0,0.0,1.0
