,recall,precision,pf,wins
bwapi.csv,0.8,0.39,0.6,6
co-ode-owl-plugins.csv,0.08,0.4,0.05,12
exl.csv,0.87,0.38,0.69,3
firebreath.csv,0.61,0.35,0.49,4
irplus.csv,0.48,0.38,0.35,9
jasperreports.csv,0.0,0.0,0.0,1
javaprofiler.csv,0.55,0.36,0.46,5
konversation.csv,0.04,0.67,0.01,18
lazarus-ccr.csv,0.55,0.38,0.39,8
linuxsh.csv,0.21,0.55,0.11,17
migen.csv,0.33,0.42,0.21,11
moviesandbox.csv,0.4,0.47,0.23,16
mvnforum.csv,0.12,0.43,0.08,13
nebuladevice.csv,0.12,0.28,0.12,7
ontomorphtab.csv,0.59,0.45,0.38,10
opengs.csv,0.25,0.43,0.14,15
scite-ru.csv,0.83,0.43,0.72,2
tokratan.csv,0.04,0.43,0.03,14
xuggle.csv,0.42,0.33,0.54,0
