,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.21,0.73,0.2,0.68,0.44,0.72,0.73,0.48,0.29
barracudamvc.csv,0.28,0.05,0.74,0.0,0.05,0.09,0.0,0.05,0.3
ingex.csv,0.36,0.09,0.53,0.55,0.39,0.49,0.52,0.66,0.63
jgnash.csv,0.34,0.42,0.49,0.66,0.48,0.7,0.48,0.55,0.66
jsr308-langtools.csv,0.56,0.32,0.21,0.3,0.0,0.67,0.92,0.56,0.5
owlapi.csv,0.26,0.13,0.11,0.34,0.44,0.39,0.61,0.73,0.57
owlib.csv,0.7,0.49,0.51,0.48,0.33,0.72,0.66,0.55,0.59
sidekar.csv,0.0,0.0,0.04,0.8,0.0,0.0,0.0,0.0,0.0
springside.csv,0.31,0.47,0.62,0.5,0.78,0.57,0.44,0.65,0.42
