,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.47,0.29,0.45,0.38,0.37,0.34
bullet.csv,0.54,0.29,0.5,0.36,0.49,0.48
openintents.csv,0.76,0.4,0.48,0.6,0.4,0.38
pokenetonline.csv,0.55,0.28,0.38,0.36,0.43,0.39
tktoolkit.csv,0.54,0.28,0.61,0.45,0.76,0.36
zealos.csv,0.63,0.75,0.93,0.94,0.73,0.73
