,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.57,0.43,0.45,0.83,0.14,0.74
bullet.csv,0.31,0.44,0.32,0.87,0.19,0.67
openintents.csv,0.21,0.6,0.31,0.77,0.13,0.72
pokenetonline.csv,0.31,0.42,0.34,0.77,0.11,0.88
tktoolkit.csv,0.31,0.42,0.26,0.86,0.36,0.7
zealos.csv,0.49,0.0,0.21,0.94,0.25,0.58
