,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.56,0.93,0.29,0.58,0.49,0.68,0.29,0.29
chaperon.csv,0.14,0.12,1.0,0.29,0.04,0.17,0.1,0.18
forester-atv.csv,1.0,0.02,0.29,0.0,0.1,0.09,0.02,0.13
gephex.csv,0.31,0.52,0.27,0.5,0.49,0.95,0.24,0.42
pokenetonline.csv,0.64,0.36,0.52,0.48,1.0,0.35,0.39,0.49
primefaces.csv,0.38,0.17,0.45,0.5,0.51,0.21,1.0,0.38
rcp-company-uibindings.csv,0.0,0.17,0.17,0.42,0.52,0.34,0.0,1.0
yarp0.csv,0.5,0.39,0.5,0.99,0.34,0.53,0.49,0.53
