,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.67,0.09,0.79,0.65,0.83,0.58,0.81,0.75
chaperon.csv,0.92,0.92,0.0,0.75,0.97,0.87,0.93,0.94
forester-atv.csv,0.03,0.98,0.75,1.0,0.92,0.93,0.98,0.9
gephex.csv,0.79,0.79,0.94,0.71,0.83,0.06,0.81,0.64
pokenetonline.csv,0.68,0.72,0.61,0.6,0.0,0.77,0.73,0.72
primefaces.csv,0.93,0.96,0.83,0.83,0.77,0.95,0.0,0.69
rcp-company-uibindings.csv,1.0,0.97,0.96,0.87,0.81,0.91,1.01,0.0
yarp0.csv,0.69,0.79,0.71,0.03,0.75,0.61,0.71,0.55
