,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.36,0.62,0.54,0.57,0.44,0.44,0.61,0.67
chaperon.csv,0.92,0.93,0.75,0.86,0.75,0.94,0.83,0.98
forester-atv.csv,0.52,0.67,0.75,0.0,0.83,0.88,0.67,0.96
gephex.csv,0.58,0.51,0.57,0.48,0.4,0.5,0.92,0.54
pokenetonline.csv,0.34,0.67,0.53,0.73,0.38,0.55,0.57,0.39
primefaces.csv,0.4,0.47,0.44,0.44,0.54,0.37,0.42,0.61
rcp-company-uibindings.csv,0.35,0.48,0.4,0.35,0.35,0.35,0.35,0.4
yarp0.csv,0.47,0.62,0.65,0.59,0.76,0.55,0.53,0.58
