,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.36,0.42,0.58,0.94,0.44,0.38,0.38
java-gnome.csv,0.79,0.26,0.51,0.55,1.0,0.27,0.37
mb-unit.csv,0.62,0.99,0.65,0.59,0.49,0.63,0.28
mecat.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rodin-b-sharp.csv,0.55,0.25,0.95,0.25,0.75,0.39,0.65
unicase.csv,0.58,0.57,0.68,0.64,0.8,0.99,0.59
wpdev.csv,1.0,0.0,0.0,0.13,0.0,0.0,0.0
