,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.48,0.79,0.57,0.96,0.54,0.67,0.18
java-gnome.csv,0.85,0.35,0.51,0.32,1.0,0.36,0.09
mb-unit.csv,0.79,0.99,0.54,0.29,0.61,0.75,0.04
mecat.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rodin-b-sharp.csv,0.65,0.34,0.97,0.21,0.83,0.48,0.13
unicase.csv,0.75,0.75,0.61,0.33,0.87,0.99,0.11
wpdev.csv,1.0,0.92,0.53,0.29,0.88,0.84,0.09
