,recall,precision,pf,pci_20,ifa,wins
adonthell.csv,0.65,0.45,0.5,0.45,1.0,6
avisynth2.csv,0.05,0.33,0.03,0.8,2.0,5
beast-mcmc.csv,0.52,0.56,0.41,0.46,0.0,11
dataobjectsdotnet.csv,0.54,0.49,0.43,0.56,1.0,9
exist.csv,0.79,0.44,0.65,0.4,1.0,2
foursquared.csv,0.17,0.57,0.11,0.83,1.0,12
jaxlib.csv,0.43,0.48,0.4,0.56,2.0,7
jrefactory.csv,0.5,0.45,0.44,0.55,0.0,8
nodal.csv,0.33,0.54,0.2,0.59,2.0,10
opendvr.csv,0.71,0.45,0.46,0.42,5.0,0
pokenetonline.csv,0.95,0.41,0.94,0.39,1.0,1
simplewebservices.csv,0.77,0.43,0.62,0.43,1.0,4
uface.csv,0.9,0.43,0.72,0.4,1.0,3
