,f1,g,recall,precision,pf,wins
adonthell.csv,0.47,0.54,0.65,0.45,0.5,8
avisynth2.csv,0.1,0.06,0.05,0.33,0.03,0
beast-mcmc.csv,0.48,0.51,0.52,0.56,0.41,10
dataobjectsdotnet.csv,0.47,0.51,0.54,0.49,0.43,6
exist.csv,0.52,0.51,0.79,0.44,0.65,7
foursquared.csv,0.22,0.2,0.17,0.57,0.11,1
jaxlib.csv,0.35,0.39,0.43,0.48,0.4,3
jrefactory.csv,0.42,0.45,0.5,0.45,0.44,5
nodal.csv,0.31,0.37,0.33,0.54,0.2,4
opendvr.csv,0.49,0.52,0.71,0.45,0.46,11
pokenetonline.csv,0.56,0.24,0.95,0.41,0.94,2
simplewebservices.csv,0.49,0.56,0.77,0.43,0.62,9
uface.csv,0.56,0.55,0.9,0.43,0.72,12
