,recall,precision,pf,wins
applet2app.csv,0.71,0.59,0.4,9
autowikibrowser.csv,0.6699999999999999,0.655,0.425,11
cities3d.csv,0.225,0.635,0.08,12
kmatplot.csv,0.4,0.54,0.26,6
libarchive.csv,0.825,0.585,0.595,7
lphant.csv,0.64,0.615,0.37,10
mob-sen-plat.csv,0.685,0.48,0.49,3
mscore.csv,0.8200000000000001,0.515,0.6799999999999999,1
pidgin.csv,0.685,0.525,0.495,4
quickfast.csv,0.79,0.475,0.66,0
raygina.csv,0.52,0.51,0.33499999999999996,5
riff-evolve.csv,0.6,0.665,0.3,13
upp-mirror.csv,0.42500000000000004,0.49,0.33999999999999997,2
wishmaster.csv,0.45,0.565,0.22499999999999998,8
