,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.47,0.4,0.48,0.54,0.54,0.45,0.56,0.46,0.41
bibletime.csv,0.45,0.39,0.39,0.41,0.37,0.41,0.51,0.37,0.37
flexpay.csv,0.77,0.95,0.0,0.63,0.57,0.92,0.84,0.88,0.96
lufa-lib.csv,0.5,0.96,0.68,0.49,0.62,0.57,0.7,0.92,0.63
nullc.csv,0.51,0.46,0.44,0.45,0.73,0.46,0.77,0.4,0.42
pgui.csv,0.45,0.61,0.0,0.78,0.38,0.58,0.52,0.0,0.36
superwaba.csv,0.38,0.43,0.34,0.37,0.37,0.35,0.51,0.32,0.35
sylpheed-claws.csv,0.44,0.4,0.44,0.37,0.38,0.6,0.52,0.39,0.36
xqilla.csv,0.84,0.71,0.97,0.96,0.89,0.77,0.59,0.9,0.9
