,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.83,0.6,0.62,0.3,0.53,0.42,0.38,0.08,0.69
bibletime.csv,0.54,0.54,0.67,0.31,0.52,0.44,0.56,0.05,0.83
flexpay.csv,0.6,0.23,0.02,0.36,0.43,0.2,0.52,0.0,0.4
lufa-lib.csv,0.78,0.49,0.49,0.3,0.36,0.45,0.66,0.0,0.52
nullc.csv,0.85,0.48,0.64,0.28,0.41,0.47,0.4,0.05,0.73
pgui.csv,0.87,0.31,0.0,0.25,0.51,0.55,0.6,0.0,0.9
superwaba.csv,0.66,0.66,0.63,0.32,0.51,0.46,0.35,0.08,0.83
sylpheed-claws.csv,0.9,0.61,0.69,0.3,0.5,0.43,0.6,0.06,0.9
xqilla.csv,0.41,0.24,0.3,0.14,0.29,0.16,0.2,0.46,0.21
