,f1,g,recall,precision,pf,wins
ambulant.csv,0.53,0.48,0.59,0.55,0.59,9
autofac.csv,0.5,0.44,0.61,0.62,0.46,10
coot.csv,0.45,0.45,0.65,0.5,0.64,6
dsworkbench.csv,0.13,0.1,0.08,0.43,0.07,1
emono.csv,0.41,0.34,0.68,0.46,0.73,3
exist.csv,0.64,0.38,0.86,0.48,0.88,8
freelords.csv,0.63,0.59,0.76,0.53,0.7,12
google-collections.csv,0.64,0.0,1.0,0.47,1.0,2
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0
jpaul.csv,0.27,0.36,0.31,0.47,0.18,4
neodatis-odb.csv,0.29,0.3,0.34,0.58,0.26,5
octet.csv,0.49,0.46,0.49,0.52,0.49,7
thedata.csv,0.62,0.56,0.65,0.5,0.6,11
