,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,0.65,0.69,1.1,0.76,0.87,0.51,0.81,0.94,0.71,0.54,0.03,0.65,0.79,0.67,0.66,0.59,0.46,0.57,0.54
auber.csv,0.79,0.62,1.21,0.5,0.52,0.73,0.66,1.0,0.64,0.55,0.87,0.48,0.02,0.58,1.08,0.84,0.71,0.72,0.57
cortex-vfx.csv,0.7,0.68,1.0,1.0,0.87,0.7,0.68,0.83,0.78,0.66,0.52,0.84,0.7,0.14,0.66,0.63,0.6,0.74,0.78
empserver.csv,0.69,0.63,1.29,0.62,0.54,0.95,0.08,0.54,0.6,0.67,0.76,0.62,0.72,0.69,1.13,0.72,0.8,0.6,0.77
flylegacy.csv,0.78,0.05,1.15,0.6,0.71,0.77,0.94,0.86,0.66,0.71,0.62,0.64,0.64,0.66,0.4,0.73,0.84,0.89,0.98
galaxium.csv,0.79,0.92,0.08,0.96,0.87,1.0,0.95,0.93,0.78,0.88,0.72,0.02,0.96,0.97,0.83,0.92,0.87,0.91,0.82
growl-for-windows.csv,0.67,0.58,0.16,0.75,0.61,0.32,0.75,0.71,0.45,0.46,0.49,0.58,0.76,0.57,0.21,0.67,0.0,0.77,0.5
k3d.csv,0.66,0.69,1.0,0.98,0.0,0.68,1.0,0.75,0.77,0.93,0.83,0.78,0.96,0.94,0.83,0.86,0.99,0.89,1.0
libarchive.csv,0.43,0.72,0.24,0.57,0.56,0.38,0.77,0.75,0.43,0.47,0.43,0.48,0.66,0.6,0.55,0.49,0.71,0.83,0.06
linux-ntfs.csv,0.54,0.67,0.65,0.57,0.83,0.21,0.68,0.83,0.85,0.6,0.49,0.73,0.62,0.58,1.2,0.03,0.65,0.72,0.64
m-a-d-n-e-s-s.csv,0.54,0.52,1.08,0.75,0.77,0.46,0.92,0.88,0.73,0.04,0.43,0.77,0.64,0.7,1.1,0.73,0.49,0.51,0.69
novembre.csv,0.84,0.85,1.22,0.13,0.9,0.67,1.0,0.96,0.83,0.8,0.9,0.93,0.81,0.72,1.31,1.0,0.84,0.95,1.0
qtwin.csv,1.0,0.98,1.0,1.0,1.0,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
st-filteredstatistics.csv,0.52,0.67,0.56,0.76,0.81,0.48,0.7,0.72,0.0,0.6,0.72,0.53,0.74,0.6,0.5,0.62,0.63,0.7,0.41
tweetsharp.csv,0.89,0.74,0.49,0.64,0.78,1.14,0.71,0.97,0.62,0.88,0.82,0.7,0.81,0.81,1.06,0.77,0.82,0.02,0.97
unladen-swallow.csv,0.37,0.74,1.24,0.78,0.81,1.01,0.76,0.8,0.76,0.76,0.91,0.97,0.81,0.97,1.04,0.71,0.96,0.88,0.71
wishmaster.csv,0.78,0.6,1.01,0.84,1.03,1.01,0.85,0.14,0.95,0.87,0.59,0.68,1.04,0.92,1.06,0.85,0.74,0.85,0.73
