,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.85,0.08,1.01,1.13,0.63,0.83,0.98,0.64,0.99
ipfilter.csv,0.97,0.69,0.8,0.86,0.78,0.81,0.0,0.82,0.71
mesa3d.csv,0.82,0.85,0.82,0.79,0.8,0.19,0.86,0.75,0.9
nassp.csv,0.63,0.82,0.17,0.94,0.88,0.69,0.71,0.76,0.95
rockbox.csv,0.76,0.56,0.57,0.7,0.76,0.61,0.75,0.9,0.0
soar.csv,0.74,0.88,0.77,1.05,0.08,0.75,0.66,0.65,0.92
super-tux.csv,0.76,0.98,1.01,0.0,0.94,0.98,1.0,0.86,0.97
tencompetence.csv,0.89,0.97,1.02,0.7,0.76,0.84,0.96,0.04,1.01
utgb.csv,0.09,0.62,0.83,0.92,0.79,0.77,0.8,0.77,0.95
