,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.35,0.01,0.43,1.0,0.32,0.49,0.79,0.37,0.72
ipfilter.csv,0.97,0.66,0.8,0.8,0.76,0.79,0.0,0.82,0.66
mesa3d.csv,0.19,0.17,0.33,0.2,0.2,0.02,0.47,0.45,0.12
nassp.csv,0.19,0.09,0.04,0.2,0.76,0.26,0.37,0.22,0.0
rockbox.csv,0.61,0.35,0.54,0.2,0.52,0.27,0.37,0.47,0.0
soar.csv,0.65,0.81,0.7,1.0,0.08,0.67,0.53,0.63,0.91
super-tux.csv,0.74,0.98,1.0,0.0,0.08,0.97,1.0,0.76,0.97
tencompetence.csv,0.68,0.32,0.22,0.0,0.56,0.38,0.0,0.03,0.12
utgb.csv,0.0,0.27,0.04,0.2,0.6,0.15,0.0,0.26,0.06
