,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.26,0.93,0.1,0.0,0.48,0.36,0.34,0.5,0.31
ipfilter.csv,0.13,0.62,0.56,0.46,0.56,0.52,1.0,0.5,0.6
mesa3d.csv,0.24,0.2,0.29,0.28,0.27,0.84,0.31,0.42,0.13
nassp.csv,0.45,0.23,0.85,0.1,0.44,0.4,0.42,0.31,0.06
rockbox.csv,0.5,0.58,0.71,0.37,0.46,0.49,0.38,0.26,1.0
soar.csv,0.54,0.44,0.54,0.0,0.98,0.54,0.58,0.67,0.32
super-tux.csv,0.58,0.09,0.0,1.0,0.07,0.13,0.0,0.46,0.13
tencompetence.csv,0.4,0.1,0.0,0.35,0.47,0.28,0.05,0.98,0.0
utgb.csv,0.93,0.48,0.2,0.12,0.46,0.29,0.24,0.32,0.06
