,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.3,0.94,0.06,0.62,0.53,0.21,0.48,0.57,0.25
ipfilter.csv,0.66,0.26,0.39,0.8,0.68,0.35,1.0,0.77,0.52
mesa3d.csv,0.29,0.14,0.2,0.38,0.33,0.86,0.38,0.48,0.16
nassp.csv,0.51,0.21,0.83,0.15,0.51,0.31,0.51,0.39,0.1
rockbox.csv,0.52,0.29,0.43,0.49,0.48,0.37,0.46,0.31,1.0
soar.csv,0.57,0.18,0.31,0.78,0.97,0.32,0.67,0.77,0.5
super-tux.csv,0.67,0.23,0.29,1.0,0.11,0.34,0.81,0.59,0.55
tencompetence.csv,0.42,0.05,0.0,0.46,0.5,0.19,0.08,0.98,0.0
utgb.csv,0.96,0.27,0.25,0.19,0.49,0.28,0.33,0.39,0.09
