,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.42,0.96,0.05,0.9,0.64,0.16,0.56,0.7,0.21
ipfilter.csv,0.52,0.15,0.24,0.94,0.58,0.22,1.0,0.67,0.4
mesa3d.csv,0.54,0.13,0.17,0.96,0.58,0.92,0.59,0.62,0.33
nassp.csv,0.7,0.23,0.83,0.89,0.47,0.27,0.72,0.69,1.0
rockbox.csv,0.5,0.19,0.29,0.97,0.52,0.31,0.7,0.48,1.0
soar.csv,0.52,0.11,0.2,0.93,0.94,0.21,0.74,0.71,0.36
super-tux.csv,0.56,0.13,0.18,1.0,0.5,0.21,0.7,0.58,0.38
tencompetence.csv,0.42,0.04,0.0,1.0,0.52,0.15,1.0,0.98,0.0
utgb.csv,1.0,0.2,0.5,0.91,0.5,0.31,1.0,0.66,0.33
