,lamp.csv,thout.csv,fityk.csv,hibernate.csv
fityk.csv,9.0,6.0,0.0,3.0
hibernate.csv,26.0,9.0,0.0,0.0
lamp.csv,0.0,12.0,0.0,12.0
thout.csv,13.0,0.0,0.0,25.0
