,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.05,0.76,0.16,0.64,0.75,0.91,0.9,0.61
apolloplayer.csv,0.8,0.21,0.64,0.82,0.82,0.76,0.71,1.03
k3d.csv,0.91,0.67,1.0,1.01,0.92,0.03,1.0,1.01
kowari.csv,0.9,1.0,1.0,0.89,0.99,1.0,0.0,1.0
redshell.csv,0.64,1.0,0.87,1.0,0.25,0.83,0.9,0.73
rtb-team.csv,0.63,0.65,1.01,0.07,0.9,0.75,0.74,0.4
xreal.csv,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.0
