,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.0,0.0,2.0,2.0
n2cms.csv,0.0,4.0,13.0,22.0
nassp.csv,1.0,0.0,2.0,0.0
nug.csv,4.0,9.0,0.0,7.0
