,recall,precision,pf,wins
codesmith.csv,0.48,0.5,0.44,6
fityk.csv,0.54,0.53,0.47,11
ivataopenportal.csv,0.55,0.57,0.42,14
lcfizvtop.csv,0.27,0.6,0.29,16
lite.csv,0.16,0.45,0.13,3
onotoa.csv,0.38,0.48,0.43,2
openwbem.csv,0.92,0.55,0.88,10
orc.csv,0.11,0.48,0.06,8
plato.csv,0.73,0.5,0.78,0
rodin-b-sharp.csv,0.19,0.54,0.1,13
ta3d.csv,0.82,0.53,0.76,8
tycho.csv,0.51,0.51,0.54,4
umber.csv,0.42,0.58,0.33,15
vienna-add-in.csv,0.56,0.53,0.44,12
wpdev.csv,1.0,0.51,1.0,1
xcmetadataservicestoolkit.csv,0.44,0.5,0.42,5
yarp0.csv,0.45,0.53,0.5,8
