,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.71,0.48,0.62,0.54,0.99,0.52,0.0,0.38
javagroups.csv,0.31,0.18,0.98,0.26,0.45,0.43,0.3,0.19
jrefactory.csv,0.47,0.37,0.55,0.99,0.57,0.57,0.27,0.38
logicmail.csv,0.98,0.58,0.54,0.5,0.66,0.57,0.12,0.59
nodal.csv,0.65,0.13,0.49,0.33,0.53,0.89,0.5,0.46
soar.csv,0.64,0.53,0.62,0.53,0.5,0.47,0.98,0.44
taverna.csv,0.11,0.97,0.16,0.35,0.28,0.16,0.16,0.19
web-cat.csv,0.31,0.61,0.4,0.46,0.36,0.2,0.0,0.91
