,recall,precision,pf,pci_20,ifa,wins
alembik.csv,0.23,0.45,0.2,0.64,1.0,11
chaperon.csv,0.5,0.41,0.35,0.57,1.0,10
co-ode-owl-plugins.csv,0.42,0.38,0.42,0.6,2.0,4
e-bio-flow.csv,0.27,0.5,0.17,0.72,2.0,12
free-evolution.csv,0.67,0.3,0.72,0.41,3.0,1
jaxlib.csv,0.33,0.33,0.31,0.75,2.0,5
jmonkeyengine.csv,0.59,0.26,0.62,0.56,4.0,0
jmule.csv,0.7,0.28,0.57,0.43,3.0,2
kaffeine.csv,0.79,0.32,0.61,0.35,3.0,3
nodal.csv,0.45,0.35,0.25,0.65,1.0,9
ogrehg.csv,0.5,0.35,0.44,0.55,1.0,7
onotoa.csv,0.23,0.35,0.19,0.86,3.0,6
papertoolkit.csv,0.27,0.33,0.19,0.67,1.0,8
