,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.46,0.42,0.83,0.59,0.6,0.45,0.73,0.74,0.71,0.82
ffigo.csv,0.41,0.08,0.76,0.48,0.69,0.91,1.01,0.33,0.67,0.98
ildjit.csv,0.69,1.0,0.3,0.87,0.78,0.93,1.04,0.78,0.67,0.87
proftp.csv,0.68,0.13,0.87,0.3,0.89,0.95,0.31,0.63,0.61,0.98
skia.csv,0.48,0.62,0.88,0.42,0.76,0.6,0.59,0.91,0.34,0.75
tencompetence.csv,1.18,1.19,0.9,0.99,0.9,0.64,0.62,0.9,0.82,0.34
theresa.csv,0.24,0.25,0.8,0.47,0.6,0.87,0.46,0.65,0.62,0.95
wxjs.csv,1.0,1.0,1.0,0.69,1.0,0.99,0.21,1.0,0.81,0.94
xstore.csv,0.34,0.44,0.84,0.61,0.44,0.79,0.65,0.7,0.64,0.82
