,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.79,0.9,1.0,0.0,0.8,0.79,0.4,1.0,0.93
flylegacy.csv,0.65,0.05,0.0,0.22,0.49,0.07,0.67,0.32,0.68
ftm.csv,0.09,0.1,0.55,0.19,0.27,0.18,0.25,0.08,0.0
jguard.csv,0.63,0.55,0.5,0.51,0.54,0.0,0.65,0.24,0.61
m-a-d-n-e-s-s.csv,0.09,0.05,0.32,0.16,0.17,0.66,0.0,0.18,0.24
mob-sen-plat.csv,0.67,0.0,0.55,0.61,0.54,0.38,0.55,0.21,0.49
raygina.csv,0.0,0.25,0.45,0.33,0.22,0.25,0.13,0.24,0.28
upp-mirror.csv,0.26,0.05,0.32,0.33,0.02,0.18,0.37,0.47,0.15
yarp.csv,0.09,0.05,0.09,0.13,0.15,0.21,0.08,0.0,0.11
