,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.38,0.61,0.25,0.31,0.33,0.0,0.32,0.23
aztec.csv,0.96,0.64,0.24,0.49,0.72,0.15,0.32,0.08
jbpm.csv,0.21,0.22,0.61,0.15,0.22,0.0,0.25,0.08
mediate.csv,0.96,0.64,0.0,0.52,0.82,0.0,0.32,0.0
mycila.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0
neodatis-odb.csv,0.13,0.6,0.0,0.63,0.05,0.0,0.34,0.0
nsis.csv,0.98,0.27,0.22,0.41,0.68,0.14,0.0,0.53
rodin-b-sharp.csv,0.92,0.54,0.27,0.37,0.6,0.01,0.38,0.81
