,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.68,0.55,0.68,0.44,0.9,0.83,0.48,0.76
aztec.csv,0.47,0.36,0.47,0.39,0.31,0.5,0.37,0.96
jbpm.csv,0.91,0.9,0.97,0.75,0.86,0.0,0.64,0.92
mediate.csv,0.47,0.36,0.0,0.41,0.46,0.0,0.37,0.0
mycila.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0
neodatis-odb.csv,0.88,0.38,0.0,0.87,0.5,0.0,0.37,0.0
nsis.csv,0.48,0.9,0.41,0.5,0.37,0.43,0.83,0.38
rodin-b-sharp.csv,0.53,0.5,0.69,0.57,0.47,0.67,0.43,0.67
