,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,xapian.csv,les-indemodables.csv
alsa.csv,99.0,98.5,189.0,4776.5,99.0,296.0,1067.0,395.0,197.0,183.0,472.5,198.0,99.0,98.5,291.5,98.5
arcallians.csv,97.5,96.5,193.0,899.0,99.0,593.0,678.0,197.5,195.0,95.5,377.0,198.0,99.0,193.0,291.5,98.5
arianne.csv,97.5,98.5,482.5,8722.5,99.0,494.0,870.5,494.0,98.5,95.5,936.0,297.0,99.0,294.0,193.0,98.5
aztec.csv,99.0,96.5,76.5,768.5,99.0,494.0,385.0,98.5,95.5,95.5,468.5,297.0,98.5,196.5,91.5,98.5
bl-toolkit.csv,99.0,98.5,189.0,6317.0,99.0,593.0,579.0,494.0,197.0,95.5,936.0,297.0,99.0,197.5,388.0,98.5
clamav.csv,99.0,98.5,91.5,6715.5,275.5,197.5,286.5,197.5,197.0,90.5,660.5,195.0,99.0,395.0,291.5,98.5
gnupdate.csv,95.5,98.5,76.5,3573.0,99.0,296.5,485.0,252.5,197.0,276.5,275.5,294.5,99.0,98.5,193.0,98.5
les-indemodables.csv,99.0,98.5,482.5,3720.0,98.5,296.5,676.5,494.0,96.5,90.5,753.0,293.0,99.0,395.0,291.5,98.5
mbse.csv,99.0,98.5,160.0,9458.5,99.0,395.5,286.5,98.5,197.0,368.0,545.0,294.5,99.0,494.0,387.0,508.0
ns-3-dev-def-routing.csv,95.5,94.5,189.0,1146.0,99.0,494.0,579.0,494.0,98.5,95.5,936.0,297.0,197.0,287.5,191.0,98.5
openxava.csv,99.0,98.5,182.0,3798.0,258.0,1360.5,284.5,98.5,197.0,183.0,465.5,393.5,98.5,98.5,388.0,98.5
phonon-vlc-mplayer.csv,99.0,96.5,93.5,401.0,99.0,296.0,481.5,494.0,197.0,95.5,654.5,297.0,99.0,97.5,193.0,98.5
qgis.csv,99.0,96.5,288.5,3054.0,99.0,1392.0,1067.0,97.5,197.0,95.5,63.5,47.5,99.0,197.5,193.0,98.5
vars-redux.csv,99.0,96.5,287.5,1563.0,99.0,97.5,286.5,494.0,197.0,95.5,379.0,297.0,99.0,97.5,291.5,98.5
xapian.csv,99.0,195.0,482.5,5872.5,99.0,395.5,483.0,494.0,197.0,95.5,453.5,99.0,99.0,494.0,193.0,95.5
yafdotnet.csv,99.0,98.5,160.0,4019.5,99.0,197.5,188.0,494.0,197.0,294.0,281.5,294.5,99.0,395.0,290.5,98.5
