,paintown.csv,triplea.csv,fbmanager.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,itext.csv,powerfolder.csv,fido.csv,megameknet.csv,fityk.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,duplicati.csv,xamj.csv
botsnscouts.csv,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
fbmanager.csv,7.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,20.0,29.0,3.0,0.0,5.0,7.0,3.0,0.0,36.0
fido.csv,140.0,52.0,64.0,287.0,89.0,53.0,104.0,350.0,81.0,63.0,125.0,0.0,306.0,65.0,61.0,561.0,395.0,58.0,338.0
fityk.csv,0.0,2.0,1.0,1.0,0.0,2.0,4.0,5.0,0.0,0.0,40.0,106.0,4.0,0.0,0.0,6.0,14.0,0.0,0.0
fleet-simulator.csv,7.0,0.0,2.0,0.0,0.0,2.0,1.0,8.0,0.0,5.0,70.0,73.0,7.0,0.0,0.0,3.0,7.0,0.0,7.0
freenet.csv,3.0,0.0,1.0,0.0,0.0,3.0,4.0,29.0,0.0,9.0,62.0,32.0,5.0,0.0,7.0,17.0,7.0,0.0,0.0
geogebra.csv,4.0,2.0,1.0,2.0,0.0,2.0,1.0,7.0,2.0,9.0,82.0,18.0,4.0,3.0,0.0,13.0,0.0,0.0,0.0
google-caja.csv,2.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,0.0,2.0,54.0,11.0,2.0,0.0,0.0,16.0,14.0,0.0,16.0
hibernate.csv,3.0,2.0,1.0,2.0,0.0,1.0,1.0,33.0,1.0,8.0,44.0,9.0,12.0,1.0,0.0,0.0,7.0,0.0,10.0
itext.csv,1.0,0.0,2.0,0.0,0.0,5.0,2.0,23.0,0.0,0.0,15.0,6.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0
k3b.csv,1.0,0.0,1.0,0.0,0.0,8.0,1.0,53.0,0.0,3.0,26.0,14.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0
megameknet.csv,6.0,1.0,1.0,1.0,0.0,4.0,0.0,13.0,0.0,10.0,47.0,11.0,0.0,2.0,2.0,24.0,6.0,0.0,4.0
myfaces.csv,3.0,2.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,10.0,109.0,22.0,5.0,0.0,2.0,13.0,9.0,0.0,0.0
onotoa.csv,2.0,1.0,1.0,2.0,0.0,8.0,4.0,37.0,0.0,1.0,65.0,21.0,5.0,0.0,0.0,11.0,9.0,0.0,0.0
paintown.csv,0.0,0.0,3.0,1.0,0.0,1.0,0.0,34.0,0.0,7.0,50.0,33.0,1.0,0.0,0.0,15.0,7.0,0.0,8.0
powerfolder.csv,140.0,52.0,64.0,0.0,89.0,53.0,104.0,1.0,0.0,63.0,0.0,106.0,0.0,65.0,61.0,0.0,1.0,0.0,338.0
triplea.csv,1.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,3.0,40.0,59.0,5.0,0.0,0.0,7.0,12.0,0.0,9.0
xamj.csv,3.0,2.0,1.0,2.0,0.0,3.0,0.0,10.0,0.0,10.0,58.0,18.0,3.0,0.0,2.0,9.0,4.0,1.0,0.0
