,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.11,0.73,0.76,0.99,0.36,0.96,0.66
bwapi.csv,1.0,0.31,1.04,0.98,0.98,0.66,1.06
gisgraphy.csv,0.34,0.67,0.92,0.91,0.9,0.88,0.32
lite.csv,0.44,0.91,0.96,0.52,0.91,0.45,1.02
ontopia.csv,0.97,0.97,0.28,0.73,0.78,0.85,0.55
smartgwt.csv,0.38,0.66,0.66,0.35,0.75,0.59,0.86
