,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.44,0.39,0.37,0.6,0.15,0.43
bwapi.csv,0.0,0.85,0.76,0.38,0.32,0.38,0.33
gisgraphy.csv,0.09,0.55,0.14,0.13,0.13,0.45,0.7
lite.csv,0.07,0.18,0.56,0.45,0.12,0.54,0.19
ontopia.csv,0.03,0.86,0.85,0.29,0.26,0.37,0.5
smartgwt.csv,0.08,0.55,0.76,0.59,0.26,0.44,0.5
