,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.84,0.9,0.23,0.54,0.12,0.34
bwapi.csv,0.0,0.92,0.8,0.24,0.19,0.35,0.23
gisgraphy.csv,0.05,0.81,0.86,0.13,0.2,0.29,0.67
lite.csv,0.04,0.72,0.76,0.38,0.14,0.42,0.15
ontopia.csv,0.02,0.77,0.97,0.28,0.17,0.25,0.41
smartgwt.csv,0.04,0.82,0.86,0.48,0.17,0.33,0.34
