,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.76,0.59,0.88,0.65,0.0,0.84
chaperon.csv,0.95,0.96,0.9,0.0,0.93,0.93
mule.csv,0.03,0.86,0.89,0.76,0.66,0.69
nunit.csv,0.65,0.78,0.83,1.01,0.79,0.08
springside.csv,0.64,0.04,0.81,0.65,0.58,0.53
swtfox.csv,0.81,0.79,0.03,0.94,0.77,0.77
