,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.44,0.53,0.83,0.52,0.47,0.7,0.4,0.55,0.62
buddata-ebxml-registry.csv,0.44,0.53,0.38,0.36,0.46,0.46,0.42,0.34,0.34
fluidium.csv,0.61,0.83,0.62,0.53,0.58,0.68,0.83,0.62,0.65
illumination.csv,0.57,0.73,0.83,0.69,0.91,0.77,0.69,0.88,0.8
jsr308-langtools.csv,0.31,0.52,0.67,0.83,0.48,0.41,0.38,0.41,0.47
olsrd.csv,0.39,0.46,0.42,0.55,0.54,0.62,0.42,0.52,0.73
reaper-ecad.csv,0.96,0.95,0.42,0.39,0.68,0.48,0.72,0.44,0.5
rtb-team.csv,0.28,0.48,0.69,0.45,0.36,0.71,0.31,0.52,0.52
sidekar.csv,0.41,0.66,0.6,0.91,0.5,0.56,0.44,0.47,0.45
