,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.98,0.09,0.09,0.43,0.41,0.3,0.13,0.0
fceugc.csv,0.36,0.47,0.96,0.31,0.39,0.26,0.24,0.39
ftm.csv,0.5,0.5,0.74,0.53,0.54,0.64,1.0,0.74
google-gears.csv,0.54,0.56,0.78,0.54,0.57,0.99,0.59,0.56
jaolt.csv,0.46,0.61,0.61,0.98,0.59,0.58,0.55,0.7
jcache.csv,0.58,0.65,0.55,0.37,0.35,0.27,0.55,1.0
kmess.csv,0.44,0.16,0.44,0.46,0.98,0.41,0.29,0.18
xmemcached.csv,0.58,0.82,0.47,0.56,0.33,0.36,0.49,0.25
