,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.83,0.42,0.4,0.55,0.42,0.49,0.43,0.56
fceugc.csv,0.83,0.7,0.67,0.92,0.57,0.88,0.73,0.8
ftm.csv,0.6,0.58,0.37,0.51,0.4,0.46,0.54,0.36
google-gears.csv,0.47,0.44,0.32,0.42,0.39,0.49,0.41,0.46
jaolt.csv,0.4,0.36,0.33,0.41,0.34,0.49,0.39,0.38
jcache.csv,0.55,0.4,0.5,0.61,0.68,0.8,0.45,0.44
kmess.csv,0.51,0.88,0.54,0.51,0.49,0.59,0.96,0.9
xmemcached.csv,0.4,0.72,0.45,0.45,0.62,0.61,0.66,0.7
