,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.51,0.28,0.23,0.78,0.46,0.42,0.23
jnode.csv,0.04,0.81,0.09,0.15,0.07,0.05,0.0
mcmc-jags.csv,0.33,0.0,0.75,0.5,0.56,0.69,0.58
metacosm.csv,0.16,0.47,0.53,0.05,0.15,0.25,0.68
miranda-icq.csv,0.56,0.43,0.77,0.33,0.63,0.46,0.55
quarkplusplus.csv,0.56,0.39,0.7,0.1,0.12,0.65,0.68
selenium.csv,0.68,0.41,0.52,0.39,0.57,0.5,0.65
