,f1,g,recall,precision,pf,wins
anaxagora.csv,0.385,0.5700000000000001,0.64,0.265,0.53,15
blogentis.csv,0.135,0.3,0.315,0.18,0.26,3
carabiner.csv,0.32,0.585,0.825,0.22,0.6,17
continuum-ide.csv,0.215,0.22499999999999998,0.2,0.25,0.12,4
emulemorph.csv,0.01,0.005,0.005,0.07,0.12,0
free-evolution.csv,0.325,0.595,0.76,0.21,0.55,16
gtad.csv,0.24,0.31,0.27,0.265,0.175,6
htmlunit.csv,0.31,0.495,0.475,0.22,0.35,11
jaxen.csv,0.38,0.46499999999999997,0.83,0.25,0.805,10
jsr308-langtools.csv,0.265,0.425,0.9,0.195,0.72,8
jvcl.csv,0.22499999999999998,0.31,0.27,0.245,0.175,5
kaffeine.csv,0.26,0.55,0.795,0.24,0.525,14
m-m-m.csv,0.315,0.48,0.775,0.2,0.745,7
motu.csv,0.255,0.47,0.675,0.21,0.505,9
nh3d.csv,0.365,0.0,1.0,0.22999999999999998,1.0,2
sarasvati.csv,0.22,0.515,0.5,0.2,0.27,12
taokgame.csv,0.16,0.165,0.135,0.22499999999999998,0.14500000000000002,1
wgs-assembler.csv,0.29000000000000004,0.6,0.795,0.225,0.6,13
