,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.97,0.53,0.11,0.2,0.28,0.31,0.54,0.66,0.48
azureus.csv,0.2,0.27,0.56,0.0,0.68,0.97,0.0,0.02,0.52
columba.csv,0.54,0.44,0.59,0.0,0.66,0.71,0.2,0.36,0.96
continuum-ide.csv,0.0,0.34,0.49,0.0,1.0,0.34,0.0,0.02,0.13
emulemorph.csv,0.0,0.04,0.0,1.0,0.0,0.0,0.0,0.63,0.02
factor.csv,0.05,0.04,0.0,0.0,0.15,0.05,0.0,1.0,0.02
pcgen.csv,0.72,0.53,0.98,0.0,0.44,0.67,0.2,0.31,0.47
stemkit.csv,0.0,0.24,0.18,0.2,0.0,0.0,0.86,0.33,0.21
utgb.csv,0.54,1.0,0.52,0.37,0.6,0.49,0.2,0.36,0.53
