,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.78,0.77,0.96,0.95,0.9,0.82,0.89,0.47,0.73
azureus.csv,0.8,0.9,0.46,0.9,0.36,0.68,0.67,0.67,0.66
columba.csv,0.45,0.57,0.43,0.94,0.32,0.48,0.72,0.57,0.65
continuum-ide.csv,0.0,0.9,0.55,0.67,0.59,0.72,0.0,0.75,0.95
emulemorph.csv,0.0,0.5,0.0,0.83,0.0,0.8,0.0,0.7,0.92
factor.csv,0.0,0.0,0.0,0.0,0.75,0.5,0.67,0.51,0.5
pcgen.csv,0.4,0.63,0.52,0.92,0.45,0.44,0.83,0.84,0.67
stemkit.csv,0.89,0.92,0.95,0.97,0.83,0.97,0.8,0.94,0.99
utgb.csv,0.45,0.54,0.49,0.61,0.34,0.59,0.81,0.56,0.62
