,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.44,0.42,0.68,0.38,0.33,0.28,0.45,0.45
jicarilla.csv,0.5,0.0,0.79,0.0,0.0,0.0,0.5,0.41
optalgtoolkit.csv,0.7,0.56,0.56,0.53,0.73,0.52,0.55,0.33
ossim.csv,0.86,0.73,0.57,0.65,0.8,0.44,0.5,0.33
projectts.csv,0.46,0.43,0.7,0.54,0.34,0.33,0.54,0.41
sabbu.csv,0.44,0.52,0.91,0.49,0.54,0.86,0.5,0.83
vxl.csv,0.53,0.68,0.64,0.63,0.42,0.34,0.78,0.83
zact.csv,0.68,0.92,0.95,0.76,0.84,0.0,0.61,0.81
