,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.54,0.25,0.05,0.06,0.06,0.38,0.57,0.83
jicarilla.csv,0.5,0.0,0.77,0.0,0.0,0.0,0.5,0.68
optalgtoolkit.csv,0.41,0.24,0.47,0.03,0.0,0.62,0.5,0.74
ossim.csv,0.4,0.27,0.43,0.15,0.0,0.39,0.55,0.71
projectts.csv,0.56,0.25,0.1,0.06,0.06,0.33,0.66,0.79
sabbu.csv,0.79,0.27,0.27,0.08,0.09,0.29,0.57,0.67
vxl.csv,0.7,0.32,0.27,0.09,0.04,0.34,0.72,0.83
zact.csv,0.46,0.17,0.57,0.07,0.14,0.0,0.58,0.71
