,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.86,0.96,0.75,0.8,0.96,0.78
irrlicht.csv,0.32,0.52,0.43,0.38,0.46,0.32
qedo.csv,0.86,0.97,0.0,0.94,0.87,0.0
qse.csv,0.33,0.55,0.5,0.47,0.64,0.35
toped.csv,0.4,0.6,0.46,0.97,0.78,0.38
truevision.csv,0.36,0.53,0.0,0.41,0.61,0.57
